,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
30681,19793922,77320,NIFTY22APR18600CE,NIFTY,0,4/28/2022,18600,0.05,50,CE,NFO-OPT,NFO
30682,19794178,77321,NIFTY22APR18600PE,NIFTY,0,4/28/2022,18600,0.05,50,PE,NFO-OPT,NFO
30683,9289730,36288,NIFTY22APR18650CE,NIFTY,0,4/28/2022,18650,0.05,50,CE,NFO-OPT,NFO
30684,9289986,36289,NIFTY22APR18650PE,NIFTY,0,4/28/2022,18650,0.05,50,PE,NFO-OPT,NFO
30685,9290242,36290,NIFTY22APR18700CE,NIFTY,0,4/28/2022,18700,0.05,50,CE,NFO-OPT,NFO
30686,9290498,36291,NIFTY22APR18700PE,NIFTY,0,4/28/2022,18700,0.05,50,PE,NFO-OPT,NFO
30687,9290754,36292,NIFTY22APR18750CE,NIFTY,0,4/28/2022,18750,0.05,50,CE,NFO-OPT,NFO
30688,9291266,36294,NIFTY22APR18750PE,NIFTY,0,4/28/2022,18750,0.05,50,PE,NFO-OPT,NFO
30689,9291522,36295,NIFTY22APR18800CE,NIFTY,0,4/28/2022,18800,0.05,50,CE,NFO-OPT,NFO
30690,9292802,36300,NIFTY22APR18800PE,NIFTY,0,4/28/2022,18800,0.05,50,PE,NFO-OPT,NFO
30691,9293058,36301,NIFTY22APR18850CE,NIFTY,0,4/28/2022,18850,0.05,50,CE,NFO-OPT,NFO
30692,9293570,36303,NIFTY22APR18850PE,NIFTY,0,4/28/2022,18850,0.05,50,PE,NFO-OPT,NFO
30693,9721346,37974,NIFTY22APR18900CE,NIFTY,0,4/28/2022,18900,0.05,50,CE,NFO-OPT,NFO
30694,9721602,37975,NIFTY22APR18900PE,NIFTY,0,4/28/2022,18900,0.05,50,PE,NFO-OPT,NFO
30695,9721858,37976,NIFTY22APR18950CE,NIFTY,0,4/28/2022,18950,0.05,50,CE,NFO-OPT,NFO
30696,9722114,37977,NIFTY22APR18950PE,NIFTY,0,4/28/2022,18950,0.05,50,PE,NFO-OPT,NFO
30697,9722882,37980,NIFTY22APR19000CE,NIFTY,0,4/28/2022,19000,0.05,50,CE,NFO-OPT,NFO
30698,9724162,37985,NIFTY22APR19000PE,NIFTY,0,4/28/2022,19000,0.05,50,PE,NFO-OPT,NFO
30699,9724418,37986,NIFTY22APR19050CE,NIFTY,0,4/28/2022,19050,0.05,50,CE,NFO-OPT,NFO
30700,9724674,37987,NIFTY22APR19050PE,NIFTY,0,4/28/2022,19050,0.05,50,PE,NFO-OPT,NFO
30701,9724930,37988,NIFTY22APR19100CE,NIFTY,0,4/28/2022,19100,0.05,50,CE,NFO-OPT,NFO
30702,9730050,38008,NIFTY22APR19100PE,NIFTY,0,4/28/2022,19100,0.05,50,PE,NFO-OPT,NFO
30703,10263810,40093,NIFTY22APR19150CE,NIFTY,0,4/28/2022,19150,0.05,50,CE,NFO-OPT,NFO
30704,10264066,40094,NIFTY22APR19150PE,NIFTY,0,4/28/2022,19150,0.05,50,PE,NFO-OPT,NFO
30705,10264834,40097,NIFTY22APR19200CE,NIFTY,0,4/28/2022,19200,0.05,50,CE,NFO-OPT,NFO
30706,10265090,40098,NIFTY22APR19200PE,NIFTY,0,4/28/2022,19200,0.05,50,PE,NFO-OPT,NFO
30707,10265602,40100,NIFTY22APR19250CE,NIFTY,0,4/28/2022,19250,0.05,50,CE,NFO-OPT,NFO
30708,10266114,40102,NIFTY22APR19250PE,NIFTY,0,4/28/2022,19250,0.05,50,PE,NFO-OPT,NFO
30709,10266370,40103,NIFTY22APR19300CE,NIFTY,0,4/28/2022,19300,0.05,50,CE,NFO-OPT,NFO
30710,10266626,40104,NIFTY22APR19300PE,NIFTY,0,4/28/2022,19300,0.05,50,PE,NFO-OPT,NFO
30711,10785794,42132,NIFTY2240715700CE,NIFTY,0,4/7/2022,15700,0.05,50,CE,NFO-OPT,NFO
30712,10786050,42133,NIFTY2240715700PE,NIFTY,0,4/7/2022,15700,0.05,50,PE,NFO-OPT,NFO
30713,10786306,42134,NIFTY2240715750CE,NIFTY,0,4/7/2022,15750,0.05,50,CE,NFO-OPT,NFO
30714,10786562,42135,NIFTY2240715750PE,NIFTY,0,4/7/2022,15750,0.05,50,PE,NFO-OPT,NFO
30715,10786818,42136,NIFTY2240715800CE,NIFTY,0,4/7/2022,15800,0.05,50,CE,NFO-OPT,NFO
30716,10787074,42137,NIFTY2240715800PE,NIFTY,0,4/7/2022,15800,0.05,50,PE,NFO-OPT,NFO
30717,10787330,42138,NIFTY2240715850CE,NIFTY,0,4/7/2022,15850,0.05,50,CE,NFO-OPT,NFO
30718,10787842,42140,NIFTY2240715850PE,NIFTY,0,4/7/2022,15850,0.05,50,PE,NFO-OPT,NFO
30719,10788098,42141,NIFTY2240715900CE,NIFTY,0,4/7/2022,15900,0.05,50,CE,NFO-OPT,NFO
30720,10788866,42144,NIFTY2240715900PE,NIFTY,0,4/7/2022,15900,0.05,50,PE,NFO-OPT,NFO
30721,10789122,42145,NIFTY2240715950CE,NIFTY,0,4/7/2022,15950,0.05,50,CE,NFO-OPT,NFO
30722,10789378,42146,NIFTY2240715950PE,NIFTY,0,4/7/2022,15950,0.05,50,PE,NFO-OPT,NFO
30723,8965634,35022,NIFTY2240716000CE,NIFTY,0,4/7/2022,16000,0.05,50,CE,NFO-OPT,NFO
30724,8966146,35024,NIFTY2240716000PE,NIFTY,0,4/7/2022,16000,0.05,50,PE,NFO-OPT,NFO
30725,10571010,41293,NIFTY2240716050CE,NIFTY,0,4/7/2022,16050,0.05,50,CE,NFO-OPT,NFO
30726,10571266,41294,NIFTY2240716050PE,NIFTY,0,4/7/2022,16050,0.05,50,PE,NFO-OPT,NFO
30727,10571522,41295,NIFTY2240716100CE,NIFTY,0,4/7/2022,16100,0.05,50,CE,NFO-OPT,NFO
30728,10572802,41300,NIFTY2240716100PE,NIFTY,0,4/7/2022,16100,0.05,50,PE,NFO-OPT,NFO
30729,10573058,41301,NIFTY2240716150CE,NIFTY,0,4/7/2022,16150,0.05,50,CE,NFO-OPT,NFO
30730,10573314,41302,NIFTY2240716150PE,NIFTY,0,4/7/2022,16150,0.05,50,PE,NFO-OPT,NFO
30731,10573570,41303,NIFTY2240716200CE,NIFTY,0,4/7/2022,16200,0.05,50,CE,NFO-OPT,NFO
30732,10573826,41304,NIFTY2240716200PE,NIFTY,0,4/7/2022,16200,0.05,50,PE,NFO-OPT,NFO
30733,10576642,41315,NIFTY2240716250CE,NIFTY,0,4/7/2022,16250,0.05,50,CE,NFO-OPT,NFO
30734,10576898,41316,NIFTY2240716250PE,NIFTY,0,4/7/2022,16250,0.05,50,PE,NFO-OPT,NFO
30735,10578690,41323,NIFTY2240716300CE,NIFTY,0,4/7/2022,16300,0.05,50,CE,NFO-OPT,NFO
30736,10579970,41328,NIFTY2240716300PE,NIFTY,0,4/7/2022,16300,0.05,50,PE,NFO-OPT,NFO
30737,10580226,41329,NIFTY2240716350CE,NIFTY,0,4/7/2022,16350,0.05,50,CE,NFO-OPT,NFO
30738,10582530,41338,NIFTY2240716350PE,NIFTY,0,4/7/2022,16350,0.05,50,PE,NFO-OPT,NFO
30739,10582786,41339,NIFTY2240716400CE,NIFTY,0,4/7/2022,16400,0.05,50,CE,NFO-OPT,NFO
30740,10583042,41340,NIFTY2240716400PE,NIFTY,0,4/7/2022,16400,0.05,50,PE,NFO-OPT,NFO
30741,10585090,41348,NIFTY2240716450CE,NIFTY,0,4/7/2022,16450,0.05,50,CE,NFO-OPT,NFO
30742,10585346,41349,NIFTY2240716450PE,NIFTY,0,4/7/2022,16450,0.05,50,PE,NFO-OPT,NFO
30743,10585858,41351,NIFTY2240716500CE,NIFTY,0,4/7/2022,16500,0.05,50,CE,NFO-OPT,NFO
30744,10586114,41352,NIFTY2240716500PE,NIFTY,0,4/7/2022,16500,0.05,50,PE,NFO-OPT,NFO
30745,10586370,41353,NIFTY2240716550CE,NIFTY,0,4/7/2022,16550,0.05,50,CE,NFO-OPT,NFO
30746,10586626,41354,NIFTY2240716550PE,NIFTY,0,4/7/2022,16550,0.05,50,PE,NFO-OPT,NFO
30747,10586882,41355,NIFTY2240716600CE,NIFTY,0,4/7/2022,16600,0.05,50,CE,NFO-OPT,NFO
30748,10587138,41356,NIFTY2240716600PE,NIFTY,0,4/7/2022,16600,0.05,50,PE,NFO-OPT,NFO
30749,10587394,41357,NIFTY2240716650CE,NIFTY,0,4/7/2022,16650,0.05,50,CE,NFO-OPT,NFO
30750,10587650,41358,NIFTY2240716650PE,NIFTY,0,4/7/2022,16650,0.05,50,PE,NFO-OPT,NFO
30751,10587906,41359,NIFTY2240716700CE,NIFTY,0,4/7/2022,16700,0.05,50,CE,NFO-OPT,NFO
30752,10588162,41360,NIFTY2240716700PE,NIFTY,0,4/7/2022,16700,0.05,50,PE,NFO-OPT,NFO
30753,10588418,41361,NIFTY2240716750CE,NIFTY,0,4/7/2022,16750,0.05,50,CE,NFO-OPT,NFO
30754,10588674,41362,NIFTY2240716750PE,NIFTY,0,4/7/2022,16750,0.05,50,PE,NFO-OPT,NFO
30755,10588930,41363,NIFTY2240716800CE,NIFTY,0,4/7/2022,16800,0.05,50,CE,NFO-OPT,NFO
30756,10589186,41364,NIFTY2240716800PE,NIFTY,0,4/7/2022,16800,0.05,50,PE,NFO-OPT,NFO
30757,10589442,41365,NIFTY2240716850CE,NIFTY,0,4/7/2022,16850,0.05,50,CE,NFO-OPT,NFO
30758,10589698,41366,NIFTY2240716850PE,NIFTY,0,4/7/2022,16850,0.05,50,PE,NFO-OPT,NFO
30759,10589954,41367,NIFTY2240716900CE,NIFTY,0,4/7/2022,16900,0.05,50,CE,NFO-OPT,NFO
30760,10590210,41368,NIFTY2240716900PE,NIFTY,0,4/7/2022,16900,0.05,50,PE,NFO-OPT,NFO
30761,10590466,41369,NIFTY2240716950CE,NIFTY,0,4/7/2022,16950,0.05,50,CE,NFO-OPT,NFO
30762,10590722,41370,NIFTY2240716950PE,NIFTY,0,4/7/2022,16950,0.05,50,PE,NFO-OPT,NFO
30763,10590978,41371,NIFTY2240717000CE,NIFTY,0,4/7/2022,17000,0.05,50,CE,NFO-OPT,NFO
30764,10591234,41372,NIFTY2240717000PE,NIFTY,0,4/7/2022,17000,0.05,50,PE,NFO-OPT,NFO
30765,10591490,41373,NIFTY2240717050CE,NIFTY,0,4/7/2022,17050,0.05,50,CE,NFO-OPT,NFO
30766,10591746,41374,NIFTY2240717050PE,NIFTY,0,4/7/2022,17050,0.05,50,PE,NFO-OPT,NFO
30767,10592514,41377,NIFTY2240717100CE,NIFTY,0,4/7/2022,17100,0.05,50,CE,NFO-OPT,NFO
30768,10592770,41378,NIFTY2240717100PE,NIFTY,0,4/7/2022,17100,0.05,50,PE,NFO-OPT,NFO
30769,10593026,41379,NIFTY2240717150CE,NIFTY,0,4/7/2022,17150,0.05,50,CE,NFO-OPT,NFO
30770,10593282,41380,NIFTY2240717150PE,NIFTY,0,4/7/2022,17150,0.05,50,PE,NFO-OPT,NFO
30771,10594050,41383,NIFTY2240717200CE,NIFTY,0,4/7/2022,17200,0.05,50,CE,NFO-OPT,NFO
30772,10594306,41384,NIFTY2240717200PE,NIFTY,0,4/7/2022,17200,0.05,50,PE,NFO-OPT,NFO
30773,10594562,41385,NIFTY2240717250CE,NIFTY,0,4/7/2022,17250,0.05,50,CE,NFO-OPT,NFO
30774,10594818,41386,NIFTY2240717250PE,NIFTY,0,4/7/2022,17250,0.05,50,PE,NFO-OPT,NFO
30775,10596098,41391,NIFTY2240717300CE,NIFTY,0,4/7/2022,17300,0.05,50,CE,NFO-OPT,NFO
30776,10596354,41392,NIFTY2240717300PE,NIFTY,0,4/7/2022,17300,0.05,50,PE,NFO-OPT,NFO
30777,10596610,41393,NIFTY2240717350CE,NIFTY,0,4/7/2022,17350,0.05,50,CE,NFO-OPT,NFO
30778,10596866,41394,NIFTY2240717350PE,NIFTY,0,4/7/2022,17350,0.05,50,PE,NFO-OPT,NFO
30779,10597122,41395,NIFTY2240717400CE,NIFTY,0,4/7/2022,17400,0.05,50,CE,NFO-OPT,NFO
30780,10597378,41396,NIFTY2240717400PE,NIFTY,0,4/7/2022,17400,0.05,50,PE,NFO-OPT,NFO
30781,10601730,41413,NIFTY2240717450CE,NIFTY,0,4/7/2022,17450,0.05,50,CE,NFO-OPT,NFO
30782,10601986,41414,NIFTY2240717450PE,NIFTY,0,4/7/2022,17450,0.05,50,PE,NFO-OPT,NFO
30783,10602242,41415,NIFTY2240717500CE,NIFTY,0,4/7/2022,17500,0.05,50,CE,NFO-OPT,NFO
30784,10602498,41416,NIFTY2240717500PE,NIFTY,0,4/7/2022,17500,0.05,50,PE,NFO-OPT,NFO
30785,10603010,41418,NIFTY2240717550CE,NIFTY,0,4/7/2022,17550,0.05,50,CE,NFO-OPT,NFO
30786,10603266,41419,NIFTY2240717550PE,NIFTY,0,4/7/2022,17550,0.05,50,PE,NFO-OPT,NFO
30787,10603522,41420,NIFTY2240717600CE,NIFTY,0,4/7/2022,17600,0.05,50,CE,NFO-OPT,NFO
30788,10603778,41421,NIFTY2240717600PE,NIFTY,0,4/7/2022,17600,0.05,50,PE,NFO-OPT,NFO
30789,10604290,41423,NIFTY2240717650CE,NIFTY,0,4/7/2022,17650,0.05,50,CE,NFO-OPT,NFO
30790,10604546,41424,NIFTY2240717650PE,NIFTY,0,4/7/2022,17650,0.05,50,PE,NFO-OPT,NFO
30791,10604802,41425,NIFTY2240717700CE,NIFTY,0,4/7/2022,17700,0.05,50,CE,NFO-OPT,NFO
30792,10605058,41426,NIFTY2240717700PE,NIFTY,0,4/7/2022,17700,0.05,50,PE,NFO-OPT,NFO
30793,10605314,41427,NIFTY2240717750CE,NIFTY,0,4/7/2022,17750,0.05,50,CE,NFO-OPT,NFO
30794,10605570,41428,NIFTY2240717750PE,NIFTY,0,4/7/2022,17750,0.05,50,PE,NFO-OPT,NFO
30795,10609154,41442,NIFTY2240717800CE,NIFTY,0,4/7/2022,17800,0.05,50,CE,NFO-OPT,NFO
30796,10609666,41444,NIFTY2240717800PE,NIFTY,0,4/7/2022,17800,0.05,50,PE,NFO-OPT,NFO
30797,10609922,41445,NIFTY2240717850CE,NIFTY,0,4/7/2022,17850,0.05,50,CE,NFO-OPT,NFO
30798,10610178,41446,NIFTY2240717850PE,NIFTY,0,4/7/2022,17850,0.05,50,PE,NFO-OPT,NFO
30799,10610434,41447,NIFTY2240717900CE,NIFTY,0,4/7/2022,17900,0.05,50,CE,NFO-OPT,NFO
30800,10611202,41450,NIFTY2240717900PE,NIFTY,0,4/7/2022,17900,0.05,50,PE,NFO-OPT,NFO
30801,10611970,41453,NIFTY2240717950CE,NIFTY,0,4/7/2022,17950,0.05,50,CE,NFO-OPT,NFO
30802,10612226,41454,NIFTY2240717950PE,NIFTY,0,4/7/2022,17950,0.05,50,PE,NFO-OPT,NFO
30803,10612482,41455,NIFTY2240718000CE,NIFTY,0,4/7/2022,18000,0.05,50,CE,NFO-OPT,NFO
30804,10612738,41456,NIFTY2240718000PE,NIFTY,0,4/7/2022,18000,0.05,50,PE,NFO-OPT,NFO
30805,10614018,41461,NIFTY2240718050CE,NIFTY,0,4/7/2022,18050,0.05,50,CE,NFO-OPT,NFO
30806,10614274,41462,NIFTY2240718050PE,NIFTY,0,4/7/2022,18050,0.05,50,PE,NFO-OPT,NFO
30807,10614530,41463,NIFTY2240718100CE,NIFTY,0,4/7/2022,18100,0.05,50,CE,NFO-OPT,NFO
30808,10616578,41471,NIFTY2240718100PE,NIFTY,0,4/7/2022,18100,0.05,50,PE,NFO-OPT,NFO
30809,10616834,41472,NIFTY2240718150CE,NIFTY,0,4/7/2022,18150,0.05,50,CE,NFO-OPT,NFO
30810,10617602,41475,NIFTY2240718150PE,NIFTY,0,4/7/2022,18150,0.05,50,PE,NFO-OPT,NFO
30811,10618626,41479,NIFTY2240718200CE,NIFTY,0,4/7/2022,18200,0.05,50,CE,NFO-OPT,NFO
30812,10618882,41480,NIFTY2240718200PE,NIFTY,0,4/7/2022,18200,0.05,50,PE,NFO-OPT,NFO
30813,10623234,41497,NIFTY2240718250CE,NIFTY,0,4/7/2022,18250,0.05,50,CE,NFO-OPT,NFO
30814,10623490,41498,NIFTY2240718250PE,NIFTY,0,4/7/2022,18250,0.05,50,PE,NFO-OPT,NFO
30815,10623746,41499,NIFTY2240718300CE,NIFTY,0,4/7/2022,18300,0.05,50,CE,NFO-OPT,NFO
30816,10624002,41500,NIFTY2240718300PE,NIFTY,0,4/7/2022,18300,0.05,50,PE,NFO-OPT,NFO
30817,10624258,41501,NIFTY2240718350CE,NIFTY,0,4/7/2022,18350,0.05,50,CE,NFO-OPT,NFO
30818,10624514,41502,NIFTY2240718350PE,NIFTY,0,4/7/2022,18350,0.05,50,PE,NFO-OPT,NFO
30819,10624770,41503,NIFTY2240718400CE,NIFTY,0,4/7/2022,18400,0.05,50,CE,NFO-OPT,NFO
30820,10625026,41504,NIFTY2240718400PE,NIFTY,0,4/7/2022,18400,0.05,50,PE,NFO-OPT,NFO
30821,10625282,41505,NIFTY2240718450CE,NIFTY,0,4/7/2022,18450,0.05,50,CE,NFO-OPT,NFO
30822,10625538,41506,NIFTY2240718450PE,NIFTY,0,4/7/2022,18450,0.05,50,PE,NFO-OPT,NFO
30823,10625794,41507,NIFTY2240718500CE,NIFTY,0,4/7/2022,18500,0.05,50,CE,NFO-OPT,NFO
30824,10626050,41508,NIFTY2240718500PE,NIFTY,0,4/7/2022,18500,0.05,50,PE,NFO-OPT,NFO
30825,10626306,41509,NIFTY2240718550CE,NIFTY,0,4/7/2022,18550,0.05,50,CE,NFO-OPT,NFO
30826,10626562,41510,NIFTY2240718550PE,NIFTY,0,4/7/2022,18550,0.05,50,PE,NFO-OPT,NFO
30827,10626818,41511,NIFTY2240718600CE,NIFTY,0,4/7/2022,18600,0.05,50,CE,NFO-OPT,NFO
30828,10627074,41512,NIFTY2240718600PE,NIFTY,0,4/7/2022,18600,0.05,50,PE,NFO-OPT,NFO
30829,10627330,41513,NIFTY2240718650CE,NIFTY,0,4/7/2022,18650,0.05,50,CE,NFO-OPT,NFO
30830,10627586,41514,NIFTY2240718650PE,NIFTY,0,4/7/2022,18650,0.05,50,PE,NFO-OPT,NFO
30831,10627842,41515,NIFTY2240718700CE,NIFTY,0,4/7/2022,18700,0.05,50,CE,NFO-OPT,NFO
30832,10628098,41516,NIFTY2240718700PE,NIFTY,0,4/7/2022,18700,0.05,50,PE,NFO-OPT,NFO
30833,10629378,41521,NIFTY2240718750CE,NIFTY,0,4/7/2022,18750,0.05,50,CE,NFO-OPT,NFO
30834,10629634,41522,NIFTY2240718750PE,NIFTY,0,4/7/2022,18750,0.05,50,PE,NFO-OPT,NFO
30835,10633474,41537,NIFTY2240718800CE,NIFTY,0,4/7/2022,18800,0.05,50,CE,NFO-OPT,NFO
30836,10633730,41538,NIFTY2240718800PE,NIFTY,0,4/7/2022,18800,0.05,50,PE,NFO-OPT,NFO
30837,10635778,41546,NIFTY2240718850CE,NIFTY,0,4/7/2022,18850,0.05,50,CE,NFO-OPT,NFO
30838,10636034,41547,NIFTY2240718850PE,NIFTY,0,4/7/2022,18850,0.05,50,PE,NFO-OPT,NFO
30839,10636290,41548,NIFTY2240718900CE,NIFTY,0,4/7/2022,18900,0.05,50,CE,NFO-OPT,NFO
30840,10636802,41550,NIFTY2240718900PE,NIFTY,0,4/7/2022,18900,0.05,50,PE,NFO-OPT,NFO
30841,10637314,41552,NIFTY2240718950CE,NIFTY,0,4/7/2022,18950,0.05,50,CE,NFO-OPT,NFO
30842,10637570,41553,NIFTY2240718950PE,NIFTY,0,4/7/2022,18950,0.05,50,PE,NFO-OPT,NFO
30843,10637826,41554,NIFTY2240719000CE,NIFTY,0,4/7/2022,19000,0.05,50,CE,NFO-OPT,NFO
30844,10638082,41555,NIFTY2240719000PE,NIFTY,0,4/7/2022,19000,0.05,50,PE,NFO-OPT,NFO
30845,10638338,41556,NIFTY2240719050CE,NIFTY,0,4/7/2022,19050,0.05,50,CE,NFO-OPT,NFO
30846,10638850,41558,NIFTY2240719050PE,NIFTY,0,4/7/2022,19050,0.05,50,PE,NFO-OPT,NFO
30847,11535874,45062,NIFTY2240719100CE,NIFTY,0,4/7/2022,19100,0.05,50,CE,NFO-OPT,NFO
30848,11536130,45063,NIFTY2240719100PE,NIFTY,0,4/7/2022,19100,0.05,50,PE,NFO-OPT,NFO
30849,9008130,35188,NIFTY2241315850CE,NIFTY,0,4/13/2022,15850,0.05,50,CE,NFO-OPT,NFO
30850,9008642,35190,NIFTY2241315850PE,NIFTY,0,4/13/2022,15850,0.05,50,PE,NFO-OPT,NFO
30851,9015042,35215,NIFTY2241315900CE,NIFTY,0,4/13/2022,15900,0.05,50,CE,NFO-OPT,NFO
30852,9016578,35221,NIFTY2241315900PE,NIFTY,0,4/13/2022,15900,0.05,50,PE,NFO-OPT,NFO
30853,9016834,35222,NIFTY2241315950CE,NIFTY,0,4/13/2022,15950,0.05,50,CE,NFO-OPT,NFO
30854,9018114,35227,NIFTY2241315950PE,NIFTY,0,4/13/2022,15950,0.05,50,PE,NFO-OPT,NFO
30855,9019906,35234,NIFTY2241316000CE,NIFTY,0,4/13/2022,16000,0.05,50,CE,NFO-OPT,NFO
30856,9020162,35235,NIFTY2241316000PE,NIFTY,0,4/13/2022,16000,0.05,50,PE,NFO-OPT,NFO
30857,9020418,35236,NIFTY2241316050CE,NIFTY,0,4/13/2022,16050,0.05,50,CE,NFO-OPT,NFO
30858,9020674,35237,NIFTY2241316050PE,NIFTY,0,4/13/2022,16050,0.05,50,PE,NFO-OPT,NFO
30859,11536386,45064,NIFTY2241316100CE,NIFTY,0,4/13/2022,16100,0.05,50,CE,NFO-OPT,NFO
30860,11536642,45065,NIFTY2241316100PE,NIFTY,0,4/13/2022,16100,0.05,50,PE,NFO-OPT,NFO
30861,11536898,45066,NIFTY2241316150CE,NIFTY,0,4/13/2022,16150,0.05,50,CE,NFO-OPT,NFO
30862,11537154,45067,NIFTY2241316150PE,NIFTY,0,4/13/2022,16150,0.05,50,PE,NFO-OPT,NFO
30863,11537410,45068,NIFTY2241316200CE,NIFTY,0,4/13/2022,16200,0.05,50,CE,NFO-OPT,NFO
30864,11537666,45069,NIFTY2241316200PE,NIFTY,0,4/13/2022,16200,0.05,50,PE,NFO-OPT,NFO
30865,11537922,45070,NIFTY2241316250CE,NIFTY,0,4/13/2022,16250,0.05,50,CE,NFO-OPT,NFO
30866,11538178,45071,NIFTY2241316250PE,NIFTY,0,4/13/2022,16250,0.05,50,PE,NFO-OPT,NFO
30867,11538434,45072,NIFTY2241316300CE,NIFTY,0,4/13/2022,16300,0.05,50,CE,NFO-OPT,NFO
30868,11538690,45073,NIFTY2241316300PE,NIFTY,0,4/13/2022,16300,0.05,50,PE,NFO-OPT,NFO
30869,11538946,45074,NIFTY2241316350CE,NIFTY,0,4/13/2022,16350,0.05,50,CE,NFO-OPT,NFO
30870,11539202,45075,NIFTY2241316350PE,NIFTY,0,4/13/2022,16350,0.05,50,PE,NFO-OPT,NFO
30871,11539458,45076,NIFTY2241316400CE,NIFTY,0,4/13/2022,16400,0.05,50,CE,NFO-OPT,NFO
30872,11539714,45077,NIFTY2241316400PE,NIFTY,0,4/13/2022,16400,0.05,50,PE,NFO-OPT,NFO
30873,11539970,45078,NIFTY2241316450CE,NIFTY,0,4/13/2022,16450,0.05,50,CE,NFO-OPT,NFO
30874,11540226,45079,NIFTY2241316450PE,NIFTY,0,4/13/2022,16450,0.05,50,PE,NFO-OPT,NFO
30875,11540482,45080,NIFTY2241316500CE,NIFTY,0,4/13/2022,16500,0.05,50,CE,NFO-OPT,NFO
30876,11540738,45081,NIFTY2241316500PE,NIFTY,0,4/13/2022,16500,0.05,50,PE,NFO-OPT,NFO
30877,11540994,45082,NIFTY2241316550CE,NIFTY,0,4/13/2022,16550,0.05,50,CE,NFO-OPT,NFO
30878,11541250,45083,NIFTY2241316550PE,NIFTY,0,4/13/2022,16550,0.05,50,PE,NFO-OPT,NFO
30879,11541506,45084,NIFTY2241316600CE,NIFTY,0,4/13/2022,16600,0.05,50,CE,NFO-OPT,NFO
30880,11542274,45087,NIFTY2241316600PE,NIFTY,0,4/13/2022,16600,0.05,50,PE,NFO-OPT,NFO
30881,11542530,45088,NIFTY2241316650CE,NIFTY,0,4/13/2022,16650,0.05,50,CE,NFO-OPT,NFO
30882,11542786,45089,NIFTY2241316650PE,NIFTY,0,4/13/2022,16650,0.05,50,PE,NFO-OPT,NFO
30883,11543042,45090,NIFTY2241316700CE,NIFTY,0,4/13/2022,16700,0.05,50,CE,NFO-OPT,NFO
30884,11543298,45091,NIFTY2241316700PE,NIFTY,0,4/13/2022,16700,0.05,50,PE,NFO-OPT,NFO
30885,11543554,45092,NIFTY2241316750CE,NIFTY,0,4/13/2022,16750,0.05,50,CE,NFO-OPT,NFO
30886,11544322,45095,NIFTY2241316750PE,NIFTY,0,4/13/2022,16750,0.05,50,PE,NFO-OPT,NFO
30887,11544578,45096,NIFTY2241316800CE,NIFTY,0,4/13/2022,16800,0.05,50,CE,NFO-OPT,NFO
30888,11544834,45097,NIFTY2241316800PE,NIFTY,0,4/13/2022,16800,0.05,50,PE,NFO-OPT,NFO
30889,11545090,45098,NIFTY2241316850CE,NIFTY,0,4/13/2022,16850,0.05,50,CE,NFO-OPT,NFO
30890,11545346,45099,NIFTY2241316850PE,NIFTY,0,4/13/2022,16850,0.05,50,PE,NFO-OPT,NFO
30891,11545602,45100,NIFTY2241316900CE,NIFTY,0,4/13/2022,16900,0.05,50,CE,NFO-OPT,NFO
30892,11545858,45101,NIFTY2241316900PE,NIFTY,0,4/13/2022,16900,0.05,50,PE,NFO-OPT,NFO
30893,11546114,45102,NIFTY2241316950CE,NIFTY,0,4/13/2022,16950,0.05,50,CE,NFO-OPT,NFO
30894,11546370,45103,NIFTY2241316950PE,NIFTY,0,4/13/2022,16950,0.05,50,PE,NFO-OPT,NFO
30895,11546626,45104,NIFTY2241317000CE,NIFTY,0,4/13/2022,17000,0.05,50,CE,NFO-OPT,NFO
30896,11546882,45105,NIFTY2241317000PE,NIFTY,0,4/13/2022,17000,0.05,50,PE,NFO-OPT,NFO
30897,11547138,45106,NIFTY2241317050CE,NIFTY,0,4/13/2022,17050,0.05,50,CE,NFO-OPT,NFO
30898,11547394,45107,NIFTY2241317050PE,NIFTY,0,4/13/2022,17050,0.05,50,PE,NFO-OPT,NFO
30899,11547650,45108,NIFTY2241317100CE,NIFTY,0,4/13/2022,17100,0.05,50,CE,NFO-OPT,NFO
30900,11547906,45109,NIFTY2241317100PE,NIFTY,0,4/13/2022,17100,0.05,50,PE,NFO-OPT,NFO
30901,11548162,45110,NIFTY2241317150CE,NIFTY,0,4/13/2022,17150,0.05,50,CE,NFO-OPT,NFO
30902,11548418,45111,NIFTY2241317150PE,NIFTY,0,4/13/2022,17150,0.05,50,PE,NFO-OPT,NFO
30903,11548674,45112,NIFTY2241317200CE,NIFTY,0,4/13/2022,17200,0.05,50,CE,NFO-OPT,NFO
30904,11548930,45113,NIFTY2241317200PE,NIFTY,0,4/13/2022,17200,0.05,50,PE,NFO-OPT,NFO
30905,11549186,45114,NIFTY2241317250CE,NIFTY,0,4/13/2022,17250,0.05,50,CE,NFO-OPT,NFO
30906,11549442,45115,NIFTY2241317250PE,NIFTY,0,4/13/2022,17250,0.05,50,PE,NFO-OPT,NFO
30907,11549698,45116,NIFTY2241317300CE,NIFTY,0,4/13/2022,17300,0.05,50,CE,NFO-OPT,NFO
30908,11549954,45117,NIFTY2241317300PE,NIFTY,0,4/13/2022,17300,0.05,50,PE,NFO-OPT,NFO
